speed,occ,flow,station_id,timestamp,is_incident,speed_smoothed,occ_smoothed
71.5,0.0222,170.0,318354,2016-09-21 04:45:00,0,71.5,0.0222
71.1,0.0239,188.0,318354,2016-09-21 04:50:00,0,71.44,0.022455000000000003
71.4,0.0205,167.0,318354,2016-09-21 04:55:00,0,71.434,0.022161750000000004
72.1,0.0219,164.0,318354,2016-09-21 05:00:00,0,71.5339,0.022122487500000003
73.0,0.0215,171.0,318354,2016-09-21 05:05:00,0,71.753815,0.022029114375000002
73.8,0.0239,201.0,318354,2016-09-21 05:10:00,0,72.06074275,0.022309747218750002
72.2,0.0262,195.0,318354,2016-09-21 05:15:00,0,72.0816313375,0.0228932851359375
73.4,0.0257,219.0,318354,2016-09-21 05:20:00,0,72.279386636875,0.023314292365546874
71.4,0.0297,220.0,318354,2016-09-21 05:25:00,0,72.14747864134375,0.024272148510714842
72.3,0.0268,215.0,318354,2016-09-21 05:30:00,0,72.17035684514218,0.024651326234107613
72.5,0.032,259.0,318354,2016-09-21 05:35:00,0,72.21980331837085,0.025753627298991468
71.0,0.0314,248.0,318354,2016-09-21 05:40:00,0,72.03683282061522,0.026600583204142745
70.7,0.0313,238.0,318354,2016-09-21 05:45:00,0,71.83630789752293,0.027305495723521332
72.0,0.0315,258.0,318354,2016-09-21 05:50:00,0,71.86086171289449,0.02793467136499313
73.7,0.0326,272.0,318354,2016-09-21 05:55:00,0,72.13673245596031,0.02863447066024416
72.9,0.0325,272.0,318354,2016-09-21 06:00:00,0,72.25122258756626,0.029214300061207538
69.9,0.0356,269.0,318354,2016-09-21 06:05:00,0,71.89853919943133,0.030172155052026407
69.6,0.033,262.0,318354,2016-09-21 06:10:00,0,71.55375831951663,0.030596331794222446
69.0,0.0378,300.0,318354,2016-09-21 06:15:00,0,71.17069457158914,0.03167688202508908
68.4,0.0385,296.0,318354,2016-09-21 06:20:00,0,70.75509038585076,0.03270034972132572
68.9,0.0408,329.0,318354,2016-09-21 06:25:00,0,70.47682682797316,0.033915297263126865
68.2,0.0407,314.0,318354,2016-09-21 06:30:00,0,70.13530280377718,0.034933002673657836
69.0,0.0394,321.0,318354,2016-09-21 06:35:00,0,69.9650073832106,0.03560305227260916
68.5,0.039,309.0,318354,2016-09-21 06:40:00,0,69.74525627572902,0.036112594431717784
67.7,0.0458,346.0,318354,2016-09-21 06:45:00,0,69.43846783436966,0.03756570526696012
67.6,0.0422,331.0,318354,2016-09-21 06:50:00,0,69.1626976592142,0.0382608494769161
67.3,0.0437,338.0,318354,2016-09-21 06:55:00,0,68.88329301033207,0.03907672205537868
67.8,0.0395,317.0,318354,2016-09-21 07:00:00,0,68.72079905878225,0.03914021374707188
68.5,0.0412,333.0,318354,2016-09-21 07:05:00,0,68.6876791999649,0.03944918168501109
71.5,0.0365,326.0,318354,2016-09-21 07:10:00,0,69.10952731997017,0.03900680443225943
69.7,0.0377,310.0,318354,2016-09-21 07:15:00,0,69.19809822197465,0.03881078376742051
67.4,0.0445,336.0,318354,2016-09-21 07:20:00,0,68.92838348867845,0.039664166202307435
67.8,0.0402,312.0,318354,2016-09-21 07:25:00,0,68.75912596537668,0.03974454127196132
68.7,0.0421,340.0,318354,2016-09-21 07:30:00,0,68.75025707057017,0.04009786008116713
69.0,0.0423,347.0,318354,2016-09-21 07:35:00,0,68.78771850998464,0.040428181068992056
68.8,0.0422,340.0,318354,2016-09-21 07:40:00,0,68.78956073348694,0.04069395390864325
69.9,0.0438,367.0,318354,2016-09-21 07:45:00,0,68.9561266234639,0.04115986082234676
75.1,0.0331,318.0,318354,2016-09-21 07:50:00,0,69.87770762994431,0.039950881698994745
72.9,0.038,310.0,318354,2016-09-21 07:55:00,0,70.33105148545266,0.039658249444145525
71.0,0.0379,311.0,318354,2016-09-21 08:00:00,0,70.43139376263477,0.0393945120275237
