speed,occ,flow,station_id,timestamp,is_incident,speed_smoothed,occ_smoothed
53.8,0.1288,374.0,313493,2016-02-15 11:40:00,0,53.8,0.1288
55.2,0.1173,365.0,313493,2016-02-15 11:45:00,0,54.01,0.127075
56.2,0.1075,339.0,313493,2016-02-15 11:50:00,0,54.338499999999996,0.12413874999999999
56.4,0.1112,351.0,313493,2016-02-15 11:55:00,0,54.647724999999994,0.12219793749999999
56.8,0.1145,365.0,313493,2016-02-15 12:00:00,0,54.97056624999999,0.12104324687499998
55.5,0.1187,360.0,313493,2016-02-15 12:05:00,0,55.049981312499995,0.12069175984374998
55.9,0.105,328.0,313493,2016-02-15 12:10:00,0,55.17748411562499,0.11833799586718748
59.0,0.0987,337.0,313493,2016-02-15 12:15:00,0,55.750861498281246,0.11539229648710934
59.3,0.1037,347.0,313493,2016-02-15 12:20:00,0,56.283232273539056,0.11363845201404293
59.9,0.1022,351.0,313493,2016-02-15 12:25:00,0,56.825747432508194,0.11192268421193649
58.2,0.1092,350.0,313493,2016-02-15 12:30:00,0,57.03188531763196,0.11151428158014601
58.2,0.1154,373.0,313493,2016-02-15 12:35:00,0,57.20710251998716,0.1120971393431241
57.2,0.11699999999999999,366.0,313493,2016-02-15 12:40:00,0,57.206037141989086,0.11283256844165547
55.4,0.1161,347.0,313493,2016-02-15 12:45:00,0,56.935131570690714,0.11332268317540714
52.6,0.1369,376.0,313493,2016-02-15 12:50:00,0,56.284861835087106,0.11685928069909607
53.2,0.1306,396.0,313493,2016-02-15 12:55:00,0,55.82213255982404,0.11892038859423165
56.1,0.1064,349.0,313493,2016-02-15 13:00:00,0,55.86381267585043,0.1170423303050969
56.0,0.1137,353.0,313493,2016-02-15 13:05:00,0,55.884240774472865,0.11654098075933236
57.6,0.1081,354.0,313493,2016-02-15 13:10:00,0,56.14160465830194,0.1152748336454325
60.8,0.0953,339.0,313493,2016-02-15 13:15:00,0,56.84036395955664,0.11227860859861763
60.5,0.10099999999999999,341.0,313493,2016-02-15 13:20:00,0,57.38930936562315,0.11058681730882498
60.4,0.1079,361.0,313493,2016-02-15 13:25:00,0,57.840912960779676,0.11018379471250123
58.4,0.1134,356.0,313493,2016-02-15 13:30:00,0,57.92477601666272,0.11066622550562603
59.5,0.1074,360.0,313493,2016-02-15 13:35:00,0,58.16105961416331,0.11017629167978213
55.0,0.1193,339.0,313493,2016-02-15 13:40:00,0,57.68690067203881,0.1115448479278148
55.5,0.1148,357.0,313493,2016-02-15 13:45:00,0,57.35886557123298,0.11203312073864258
56.8,0.1186,384.0,313493,2016-02-15 13:50:00,0,57.27503573554803,0.11301815262784619
57.6,0.1117,363.0,313493,2016-02-15 13:55:00,0,57.323780375215826,0.11282042973366926
58.4,0.1056,351.0,313493,2016-02-15 14:00:00,0,57.48521331893345,0.11173736527361888
57.9,0.1069,339.0,313493,2016-02-15 14:05:00,0,57.54743132109343,0.11101176048257604
58.3,0.1117,360.0,313493,2016-02-15 14:10:00,0,57.66031662292941,0.11111499641018963
57.5,0.1191,380.0,313493,2016-02-15 14:15:00,0,57.636269129489996,0.11231274694866117
55.6,0.1311,385.0,313493,2016-02-15 14:20:00,0,57.330828760066495,0.11513083490636199
56.5,0.1117,358.0,313493,2016-02-15 14:25:00,0,57.206204446056525,0.1146162096704077
58.4,0.1099,367.0,313493,2016-02-15 14:30:00,0,57.385273779148044,0.11390877821984655
56.0,0.1248,365.0,313493,2016-02-15 14:35:00,0,57.17748271227583,0.11554246148686956
53.9,0.1233,356.0,313493,2016-02-15 14:40:00,0,56.68586030543446,0.11670609226383911
56.2,0.1179,381.0,313493,2016-02-15 14:45:00,0,56.61298125961929,0.11688517842426324
60.5,0.1034,364.0,313493,2016-02-15 14:50:00,0,57.19603407067639,0.11486240166062375
59.3,0.1057,342.0,313493,2016-02-15 14:55:00,0,57.51162896007493,0.11348804141153018
