speed,occ,flow,station_id,timestamp,is_incident,speed_smoothed,occ_smoothed
66.8,0.0444,277.0,312865,2016-06-26 18:55:00,0,65.4452142745914,0.04913079907876044
67.3,0.0486,297.0,312865,2016-06-26 19:00:00,0,65.72343213340268,0.04905117921694637
67.3,0.0496,296.0,312865,2016-06-26 19:05:00,0,65.95991731339228,0.049133502334404416
68.2,0.0444,273.0,312865,2016-06-26 19:10:00,0,66.29592971638344,0.04842347698424375
68.3,0.0498,308.0,312865,2016-06-26 19:15:00,0,66.59654025892593,0.04862995543660718
67.1,0.0517,301.0,312865,2016-06-26 19:20:00,0,66.67205922008704,0.049090462121116105
68.7,0.0475,296.0,312865,2016-06-26 19:25:00,0,66.97625033707398,0.04885189280294869
67.4,0.0495,299.0,312865,2016-06-26 19:30:00,0,67.03981278651288,0.048949108882506386
69.6,0.040999999999999995,261.0,312865,2016-06-26 19:35:00,0,67.42384086853595,0.04775674255013043
68.7,0.0473,291.0,312865,2016-06-26 19:40:00,0,67.61526473825555,0.04768823116761086
65.5,0.0477,265.0,312865,2016-06-26 19:45:00,0,67.29797502751721,0.04768999649246923
65.1,0.0449,263.0,312865,2016-06-26 19:50:00,0,66.96827877338963,0.04727149701859884
67.7,0.0413,257.0,312865,2016-06-26 19:55:00,0,67.07803695738117,0.04637577246580901
64.9,0.0476,264.0,312865,2016-06-26 20:00:00,0,66.751331413774,0.04655940659593766
66.2,0.0454,279.0,312865,2016-06-26 20:05:00,0,66.6686317017079,0.046385495606547006
65.9,0.0456,268.0,312865,2016-06-26 20:10:00,0,66.55333694645171,0.046267671265564955
65.9,0.0475,284.0,312865,2016-06-26 20:15:00,0,66.45533640448396,0.04645252057573021
67.0,0.0405,246.0,312865,2016-06-26 20:20:00,0,66.53703594381136,0.04555964248937067
66.4,0.0476,279.0,312865,2016-06-26 20:25:00,0,66.51648055223966,0.045865696115965075
66.3,0.0419,247.0,312865,2016-06-26 20:30:00,0,66.4840084694037,0.04527084169857031
66.1,0.0413,241.0,312865,2016-06-26 20:35:00,0,66.42640719899315,0.04467521544378476
67.2,0.040999999999999995,252.0,312865,2016-06-26 20:40:00,0,66.54244611914417,0.044123933127217047
66.1,0.0484,282.0,312865,2016-06-26 20:45:00,0,66.47607920127254,0.04476534315813449
66.2,0.0453,272.0,312865,2016-06-26 20:50:00,0,66.43466732108166,0.04484554168441432
66.1,0.0439,258.0,312865,2016-06-26 20:55:00,0,66.38446722291941,0.04470371043175217
69.0,0.0399,246.0,312865,2016-06-26 21:00:00,0,66.7767971394815,0.04398315386698934
67.8,0.0417,232.0,312865,2016-06-26 21:05:00,0,66.93027756855928,0.04364068078694093
63.3,0.0471,233.0,312865,2016-06-26 21:10:00,0,66.38573593327538,0.044159578668899795
63.7,0.0554,301.0,312865,2016-06-26 21:15:00,0,65.98287554328408,0.045845641868564824
66.7,0.0432,253.0,312865,2016-06-26 21:20:00,0,66.09044421179146,0.0454487955882801
69.5,0.0407,246.0,312865,2016-06-26 21:25:00,0,66.60187758002274,0.044736476250038085
70.7,0.0391,237.0,312865,2016-06-26 21:30:00,0,67.21659594301933,0.04389100481253237
72.1,0.0359,228.0,312865,2016-06-26 21:35:00,0,67.94910655156643,0.042692354090652515
70.1,0.042,241.0,312865,2016-06-26 21:40:00,0,68.27174056883146,0.04258850097705464
68.5,0.0457,252.0,312865,2016-06-26 21:45:00,0,68.30597948350675,0.043055225830496445
69.7,0.0546,325.0,312865,2016-06-26 21:50:00,0,68.51508256098073,0.04478694195592198
70.6,0.0377,235.0,312865,2016-06-26 21:55:00,0,68.82782017683361,0.04372390066253368
70.3,0.0415,249.0,312865,2016-06-26 22:00:00,0,69.04864715030857,0.04339031556315363
71.2,0.0357,218.0,312865,2016-06-26 22:05:00,0,69.37135007776229,0.04223676822868058
68.8,0.036000000000000004,207.0,312865,2016-06-26 22:10:00,0,69.28564756609794,0.04130125299437849
70.6,0.0363,227.0,312865,2016-06-26 22:15:00,0,69.48280043118325,0.04055106504522172
70.7,0.0375,231.0,312865,2016-06-26 22:20:00,0,69.66538036650576,0.04009340528843846
70.1,0.0333,199.0,312865,2016-06-26 22:25:00,0,69.7305733115299,0.039074394495172686
71.6,0.0291,181.0,312865,2016-06-26 22:30:00,0,70.0109873148004,0.03757823532089678
71.1,0.0354,219.0,312865,2016-06-26 22:35:00,0,70.17433921758034,0.037251500022762264
70.8,0.035,210.0,312865,2016-06-26 22:40:00,0,70.26818833494329,0.03691377501934792
69.9,0.0303,182.0,312865,2016-06-26 22:45:00,0,70.21296008470179,0.03592170876644573
66.8,0.0318,169.0,312865,2016-06-26 22:50:00,0,69.70101607199652,0.03530345245147887
67.8,0.0297,175.0,312865,2016-06-26 22:55:00,0,69.41586366119704,0.034462934583757036
68.4,0.0251,148.0,312865,2016-06-26 23:00:00,0,69.26348411201748,0.03305849439619348
70.0,0.0227,138.0,312865,2016-06-26 23:05:00,0,69.37396149521486,0.031504720236764455
70.9,0.0237,145.0,312865,2016-06-26 23:10:00,0,69.60286727093263,0.030334012201249785
71.3,0.0231,133.0,312865,2016-06-26 23:15:00,0,69.85743718029273,0.029248910371062316
65.0,0.0298,141.0,312865,2016-06-26 23:20:00,0,69.12882160324882,0.029331573815402967
70.0,0.0183,121.0,312865,2016-06-26 23:25:00,0,69.25949836276149,0.02767683774309252
71.9,0.0234,144.0,312865,2016-06-26 23:30:00,0,69.65557360834727,0.02703531208162864
71.9,0.0234,146.0,312865,2016-06-26 23:35:00,0,69.99223756709517,0.026490015269384343
72.0,0.0195,118.0,312865,2016-06-26 23:40:00,0,70.2934019320309,0.02544151297897669
70.0,0.0209,117.0,312865,2016-06-26 23:45:00,0,70.24939164222627,0.024760286032130187
67.3,0.0167,90.0,312865,2016-06-26 23:50:00,0,69.80698289589233,0.023551243127310658
69.7,0.0206,126.0,312865,2016-06-26 23:55:00,0,69.79093546150848,0.02310855665821406
71.2,0.0157,89.0,312865,2016-06-27 00:00:00,0,70.00229514228221,0.02199727315948195
68.1,0.021,106.0,312865,2016-06-27 00:05:00,0,69.71695087093987,0.021847682185559658
70.3,0.0155,98.0,312865,2016-06-27 00:10:00,0,69.80440824029888,0.02089552985772571
68.0,0.0169,87.0,312865,2016-06-27 00:15:00,0,69.53374700425405,0.02029620037906685
70.5,0.0132,83.0,312865,2016-06-27 00:20:00,0,69.67868495361594,0.019231770322206822
72.2,0.013999999999999999,83.0,312865,2016-06-27 00:25:00,0,70.05688221057355,0.0184470047738758
70.4,0.0163,90.0,312865,2016-06-27 00:30:00,0,70.10834987898751,0.018124954057794428
70.6,0.0103,65.0,312865,2016-06-27 00:35:00,0,70.18209739713939,0.016951210949125262
69.4,0.0115,59.0,312865,2016-06-27 00:40:00,0,70.06478278756848,0.01613352930675647
69.1,0.0115,67.0,312865,2016-06-27 00:45:00,0,69.9200653694332,0.015438499910743
71.8,0.0128,77.0,312865,2016-06-27 00:50:00,0,70.20205556401822,0.01504272492413155
68.7,0.0103,54.0,312865,2016-06-27 00:55:00,0,69.97674722941548,0.014331316185511816
70.9,0.0126,71.0,312865,2016-06-27 01:00:00,0,70.11523514500315,0.014071618757685042
70.0,0.0091,47.0,312865,2016-06-27 01:05:00,0,70.09794987325267,0.013325875944032286
71.3,0.0089,55.0,312865,2016-06-27 01:10:00,0,70.27825739226476,0.012661994552427442
70.3,0.0112,60.0,312865,2016-06-27 01:15:00,0,70.28151878342504,0.012442695369563325
71.7,0.0084,49.0,312865,2016-06-27 01:20:00,0,70.49429096591129,0.011836291064128826
70.5,0.0065,38.0,312865,2016-06-27 01:25:00,0,70.49514732102459,0.011035847404509502
70.6,0.0099,53.0,312865,2016-06-27 01:30:00,0,70.5108752228709,0.010865470293833076
71.7,0.0097,59.0,312865,2016-06-27 01:35:00,0,70.68924393944026,0.010690649749758115
69.3,0.0113,58.0,312865,2016-06-27 01:40:00,0,70.48085734852422,0.010782052287294399
70.9,0.0078,49.0,312865,2016-06-27 01:45:00,0,70.54372874624559,0.010334744444200237
70.3,0.0084,47.0,312865,2016-06-27 01:50:00,0,70.50716943430875,0.010044532777570201
68.0,0.0115,50.0,312865,2016-06-27 01:55:00,0,70.13109401916243,0.01026285286093467
68.0,0.0135,55.0,312865,2016-06-27 02:00:00,0,69.81142991628806,0.010748424931794471
67.8,0.0077,36.0,312865,2016-06-27 02:05:00,0,69.50971542884486,0.0102911611920253
69.4,0.0075,43.0,312865,2016-06-27 02:10:00,0,69.49325811451813,0.009872487013221505
70.6,0.0052,32.0,312865,2016-06-27 02:15:00,0,69.65926939734041,0.009171613961238279
70.4,0.0063,30.0,312865,2016-06-27 02:20:00,0,69.77037898773935,0.008740871867052536
71.5,0.0064,37.0,312865,2016-06-27 02:25:00,0,70.02982213957844,0.008389741086994655
68.0,0.0102,45.0,312865,2016-06-27 02:30:00,0,69.72534881864168,0.008661279923945456
68.9,0.0082,43.0,312865,2016-06-27 02:35:00,0,69.60154649584543,0.008592087935353637
69.5,0.0061,30.0,312865,2016-06-27 02:40:00,0,69.58631452146861,0.008218274745050592
67.8,0.01,44.0,312865,2016-06-27 02:45:00,0,69.31836734324831,0.008485533533293003
68.7,0.0081,38.0,312865,2016-06-27 02:50:00,0,69.22561224176107,0.008427703503299053
68.2,0.0069,31.0,312865,2016-06-27 02:55:00,0,69.0717704054969,0.008198547977804196
68.5,0.0054,25.0,312865,2016-06-27 03:00:00,0,68.98600484467237,0.007778765781133566
69.8,0.0055,25.0,312865,2016-06-27 03:05:00,0,69.10810411797151,0.007436950913963531
70.9,0.0069,37.0,312865,2016-06-27 03:10:00,0,69.37688850027578,0.007356408276869002
70.4,0.0077,36.0,312865,2016-06-27 03:15:00,0,69.53035522523442,0.007407947035338651
69.4,0.0061,26.0,312865,2016-06-27 03:20:00,0,69.51080194144926,0.007211754980037853
65.0,0.0135,37.0,312865,2016-06-27 03:25:00,0,68.83418165023187,0.008154991733032173
68.7,0.0056,30.0,312865,2016-06-27 03:30:00,0,68.81405440269708,0.007771742973077347
70.7,0.0103,54.0,312865,2016-06-27 03:35:00,0,69.09694624229252,0.008150981527115745
70.8,0.0096,49.0,312865,2016-06-27 03:40:00,0,69.35240430594864,0.008368334298048383
69.6,0.012,58.0,312865,2016-06-27 03:45:00,0,69.38954366005635,0.008913084153341124
70.8,0.0085,46.0,312865,2016-06-27 03:50:00,0,69.6011121110479,0.008851121530339956
73.2,0.0082,48.0,312865,2016-06-27 03:55:00,0,70.1409452943907,0.008753453300788963
71.6,0.0065,32.0,312865,2016-06-27 04:00:00,0,70.35980350023209,0.008415435305670618
68.5,0.0116,54.0,312865,2016-06-27 04:05:00,0,70.08083297519728,0.008893120009820024
67.5,0.0102,42.0,312865,2016-06-27 04:10:00,0,69.69370802891768,0.00908915200834702
71.4,0.0097,60.0,312865,2016-06-27 04:15:00,0,69.94965182458003,0.009180779207094968
70.5,0.0127,60.0,312865,2016-06-27 04:20:00,0,70.03220405089303,0.009708662326030723
71.9,0.0131,68.0,312865,2016-06-27 04:25:00,0,70.31237344325908,0.010217362977126113
72.3,0.0172,91.0,312865,2016-06-27 04:30:00,0,70.61051742677022,0.011264758530557195
73.6,0.013999999999999999,84.0,312865,2016-06-27 04:35:00,0,71.05893981275469,0.011675044750973616
73.3,0.0202,113.0,312865,2016-06-27 04:40:00,0,71.39509884084148,0.012953788038327573
68.6,0.0206,100.0,312865,2016-06-27 04:45:00,0,70.97583401471526,0.014100719832578438
69.4,0.021,114.0,312865,2016-06-27 04:50:00,0,70.73945891250797,0.015135611857691671
67.6,0.0201,98.0,312865,2016-06-27 04:55:00,0,70.26854007563178,0.01588027007903792
69.6,0.0171,90.0,312865,2016-06-27 05:00:00,0,70.16825906428701,0.016063229567182234
71.2,0.0178,98.0,312865,2016-06-27 05:05:00,0,70.32302020464397,0.016323745132104897
71.8,0.0232,126.0,312865,2016-06-27 05:10:00,0,70.54456717394737,0.01735518336228916
68.5,0.0316,153.0,312865,2016-06-27 05:15:00,0,70.23788209785526,0.019491905857945788
65.1,0.0322,149.0,312865,2016-06-27 05:20:00,0,69.46719978317697,0.02139811997925392
69.1,0.0364,209.0,312865,2016-06-27 05:25:00,0,69.41211981570042,0.02364840198236583
68.3,0.039,207.0,312865,2016-06-27 05:30:00,0,69.24530184334536,0.025951141685010955
69.9,0.0469,258.0,312865,2016-06-27 05:35:00,0,69.34350656684356,0.02909347043225931
68.9,0.0504,273.0,312865,2016-06-27 05:40:00,0,69.27698058181701,0.03228944986742041
68.2,0.053,278.0,312865,2016-06-27 05:45:00,0,69.11543349454446,0.03539603238730735
67.7,0.0539,285.0,312865,2016-06-27 05:50:00,0,68.90311847036278,0.038171627529211244
71.5,0.0449,265.0,312865,2016-06-27 05:55:00,0,69.29265069980836,0.03918088339982955
68.8,0.0458,250.0,312865,2016-06-27 06:00:00,0,69.2187530948371,0.04017375088985512
66.6,0.0468,245.0,312865,2016-06-27 06:05:00,0,68.82594013061153,0.04116768825637685
67.1,0.0491,275.0,312865,2016-06-27 06:10:00,0,68.5670491110198,0.04235753501792032
66.7,0.0507,285.0,312865,2016-06-27 06:15:00,0,68.28699174436683,0.04360890476523227
63.6,0.0628,316.0,312865,2016-06-27 06:20:00,0,67.5839429827118,0.04648756905044742
61.6,0.069,344.0,312865,2016-06-27 06:25:00,0,66.68635153530504,0.04986443369288031
62.8,0.0684,368.0,312865,2016-06-27 06:30:00,0,66.10339880500928,0.05264476863894826
63.4,0.0732,400.0,312865,2016-06-27 06:35:00,0,65.69788898425789,0.055728053343106015
63.9,0.0804,440.0,312865,2016-06-27 06:40:00,0,65.4282056366192,0.05942884534164011
64.7,0.0716,404.0,312865,2016-06-27 06:45:00,0,65.31897479112632,0.06125451854039409
59.2,0.0316,133.0,312865,2016-06-27 06:50:00,0,64.40112857245737,0.05680634075933498
55.5,0.0418,179.0,312865,2016-06-27 06:55:00,0,63.065959286588765,0.05455538964543473
51.2,0.0422,160.0,312865,2016-06-27 07:00:00,0,61.286065393600445,0.05270208119861952
51.1,0.0409,167.0,312865,2016-06-27 07:05:00,0,59.75815558456038,0.050931769018826595
52.3,0.0548,249.0,312865,2016-06-27 07:10:00,0,58.63943224687632,0.0515120036660026
51.0,0.0963,409.0,312865,2016-06-27 07:15:00,0,57.49351740984487,0.05823020311610221
52.3,0.1079,477.0,312865,2016-06-27 07:20:00,0,56.714489798368135,0.06568067264868688
57.4,0.095,511.0,312865,2016-06-27 07:25:00,0,56.81731632861291,0.07007857175138385
59.7,0.1025,542.0,312865,2016-06-27 07:30:00,0,57.24971887932097,0.07494178598867626
55.4,0.1303,566.0,312865,2016-06-27 07:35:00,0,56.97226104742282,0.08324551809037481
56.4,0.1073,532.0,312865,2016-06-27 07:40:00,0,56.88642189030939,0.08685369037681859
60.5,0.0947,527.0,312865,2016-06-27 07:45:00,0,57.42845860676299,0.0880306368202958
61.7,0.1004,545.0,312865,2016-06-27 07:50:00,0,58.069189815748544,0.08988604129725143
61.0,0.1053,549.0,312865,2016-06-27 07:55:00,0,58.50881134338626,0.09219813510266373
59.7,0.1014,517.0,312865,2016-06-27 08:00:00,0,58.68748964187832,0.09357841483726416
58.3,0.1034,506.0,312865,2016-06-27 08:05:00,0,58.62936619559657,0.09505165261167453
59.6,0.0882,464.0,312865,2016-06-27 08:10:00,0,58.77496126625708,0.09402390471992335
58.2,0.1066,519.0,312865,2016-06-27 08:15:00,0,58.68871707631851,0.09591031901193485
59.2,0.0983,514.0,312865,2016-06-27 08:20:00,0,58.76540951487073,0.09626877116014461
61.0,0.0915,498.0,312865,2016-06-27 08:25:00,0,59.10059808764012,0.09555345548612292
61.7,0.0817,442.0,312865,2016-06-27 08:30:00,0,59.490508374494105,0.09347543716320447
61.2,0.0885,466.0,312865,2016-06-27 08:35:00,0,59.74693211831999,0.09272912158872379
63.5,0.0823,469.0,312865,2016-06-27 08:40:00,0,60.30989230057199,0.09116475335041521
62.1,0.0988,516.0,312865,2016-06-27 08:45:00,0,60.57840845548618,0.09231004034785292
61.8,0.0961,506.0,312865,2016-06-27 08:50:00,0,60.76164718716325,0.09287853429567498
61.1,0.0841,436.0,312865,2016-06-27 08:55:00,0,60.812400109088756,0.09156175415132374
63.5,0.0699,396.0,312865,2016-06-27 09:00:00,0,61.21554009272544,0.08831249102862518
62.1,0.0781,404.0,312865,2016-06-27 09:05:00,0,61.34820907881662,0.0867806173743314
62.2,0.0839,448.0,312865,2016-06-27 09:10:00,0,61.47597771699413,0.0863485247681817
60.4,0.0869,439.0,312865,2016-06-27 09:15:00,0,61.314581059445004,0.08643124605295445
60.9,0.0863,453.0,312865,2016-06-27 09:20:00,0,61.25239390052825,0.08641155914501128
62.8,0.0751,413.0,312865,2016-06-27 09:25:00,0,61.48453481544901,0.08471482527325959
62.8,0.0831,443.0,312865,2016-06-27 09:30:00,0,61.68185459313166,0.08447260148227065
63.2,0.0845,459.0,312865,2016-06-27 09:35:00,0,61.90957640416191,0.08447671125993006
62.4,0.0822,428.0,312865,2016-06-27 09:40:00,0,61.98313994353762,0.08413520457094054
61.4,0.0986,507.0,312865,2016-06-27 09:45:00,0,61.89566895200698,0.08630492388529945
60.9,0.0979,507.0,312865,2016-06-27 09:50:00,0,61.74631860920593,0.08804418530250453
62.5,0.0792,432.0,312865,2016-06-27 09:55:00,0,61.85937081782504,0.08671755750712885
61.5,0.0873,442.0,312865,2016-06-27 10:00:00,0,61.805465195151285,0.08680492388105952
61.3,0.0895,462.0,312865,2016-06-27 10:05:00,0,61.72964541587859,0.0872091852989006
61.2,0.0863,453.0,312865,2016-06-27 10:10:00,0,61.650198603496804,0.0870728075040655
59.3,0.1016,498.0,312865,2016-06-27 10:15:00,0,61.297668812972276,0.08925188637845567
61.7,0.0931,508.0,312865,2016-06-27 10:20:00,0,61.358018491026435,0.08982910342168733
61.8,0.0858,452.0,312865,2016-06-27 10:25:00,0,61.424315717372465,0.08922473790843424
63.7,0.0857,483.0,312865,2016-06-27 10:30:00,0,61.76566835976659,0.08869602722216911
64.5,0.0817,459.0,312865,2016-06-27 10:35:00,0,62.1758181058016,0.08764662313884375
62.8,0.0941,485.0,312865,2016-06-27 10:40:00,0,62.26944538993136,0.08861462966801718
61.9,0.1027,540.0,312865,2016-06-27 10:45:00,0,62.21402858144165,0.09072743521781461
62.2,0.0841,450.0,312865,2016-06-27 10:50:00,0,62.211924294225405,0.08973331993514241
61.0,0.0949,479.0,312865,2016-06-27 10:55:00,0,62.030135650091594,0.09050832194487105
60.5,0.085,433.0,312865,2016-06-27 11:00:00,0,61.80061530257785,0.08968207365314039
59.7,0.0837,419.0,312865,2016-06-27 11:05:00,0,61.48552300719117,0.08878476260516932
58.8,0.0993,492.0,312865,2016-06-27 11:10:00,0,61.08269455611249,0.09036204821439392
57.9,0.096,468.0,312865,2016-06-27 11:15:00,0,60.60529037269562,0.09120774098223483
57.6,0.0983,473.0,312865,2016-06-27 11:20:00,0,60.15449681679128,0.0922715798348996
59.2,0.0911,468.0,312865,2016-06-27 11:25:00,0,60.01132229427259,0.09209584285966466
59.1,0.0945,471.0,312865,2016-06-27 11:30:00,0,59.8746239501317,0.09245646643071495
59.0,0.1023,508.0,312865,2016-06-27 11:35:00,0,59.74343035761194,0.0939329964661077
58.2,0.1002,493.0,312865,2016-06-27 11:40:00,0,59.511915803970155,0.09487304699619155
57.0,0.1073,510.0,312865,2016-06-27 11:45:00,0,59.135128433374625,0.0967370899467628
58.6,0.0974,503.0,312865,2016-06-27 11:50:00,0,59.05485916836843,0.09683652645474838
58.6,0.1039,521.0,312865,2016-06-27 11:55:00,0,58.986630293113166,0.09789604748653613
59.1,0.0945,479.0,312865,2016-06-27 12:00:00,0,59.00363574914619,0.09738664036355571
59.4,0.0972,495.0,312865,2016-06-27 12:05:00,0,59.06309038677426,0.09735864430902234
59.3,0.0875,444.0,312865,2016-06-27 12:10:00,0,59.09862682875813,0.095879847662669
58.4,0.0948,467.0,312865,2016-06-27 12:15:00,0,58.99383280444441,0.09571787051326863
59.9,0.0843,441.0,312865,2016-06-27 12:20:00,0,59.12975788377775,0.09400518993627834
60.4,0.0849,442.0,312865,2016-06-27 12:25:00,0,59.320294201211084,0.09263941144583658
57.7,0.105,493.0,312865,2016-06-27 12:30:00,0,59.07725007102942,0.0944934997289611
57.8,0.0972,476.0,312865,2016-06-27 12:35:00,0,58.885662560375,0.09489947476961692
59.2,0.0948,486.0,312865,2016-06-27 12:40:00,0,58.93281317631875,0.09488455355417438
57.3,0.1118,528.0,312865,2016-06-27 12:45:00,0,58.68789119987094,0.09742187052104823
56.2,0.1059,499.0,312865,2016-06-27 12:50:00,0,58.3147075198903,0.09869358994289099
56.5,0.1023,495.0,312865,2016-06-27 12:55:00,0,58.042501391906754,0.09923455145145733
58.0,0.0953,480.0,312865,2016-06-27 13:00:00,0,58.03612618312074,0.09864436873373873
57.6,0.1,489.0,312865,2016-06-27 13:05:00,0,57.970707255652634,0.09884771342367792
60.0,0.0662,353.0,312865,2016-06-27 13:10:00,0,58.27510116730474,0.09395055641012622
61.5,0.0713,382.0,312865,2016-06-27 13:15:00,0,58.75883599220903,0.09055297294860727
54.6,0.1119,458.0,312865,2016-06-27 13:20:00,0,58.13501059337767,0.09375502700631617
50.3,0.1246,487.0,312865,2016-06-27 13:25:00,0,56.95975900437102,0.09838177295536875
47.1,0.1287,483.0,312865,2016-06-27 13:30:00,0,55.48079515371536,0.10292950701206344
48.0,0.1195,500.0,312865,2016-06-27 13:35:00,0,54.358675880658055,0.10541508096025391
51.3,0.09699999999999999,455.0,312865,2016-06-27 13:40:00,0,53.89987449855935,0.10415281881621581
55.9,0.0867,448.0,312865,2016-06-27 13:45:00,0,54.19989332377544,0.10153489599378344
57.6,0.0856,435.0,312865,2016-06-27 13:50:00,0,54.709909325209125,0.09914466159471592
58.0,0.0932,463.0,312865,2016-06-27 13:55:00,0,55.20342292642775,0.09825296235550854
