speed,occ,flow,station_id,timestamp,is_incident,speed_smoothed,occ_smoothed
66.8,0.0178,73.0,312566,2016-02-09 00:00:00,0,66.8,0.0178
67.9,0.0161,78.0,312566,2016-02-09 00:05:00,0,66.96499999999999,0.017544999999999998
67.6,0.0224,80.0,312566,2016-02-09 00:10:00,0,67.06024999999998,0.018273249999999998
66.7,0.0177,62.0,312566,2016-02-09 00:15:00,0,67.00621249999998,0.0181872625
65.8,0.0201,72.0,312566,2016-02-09 00:20:00,0,66.82528062499998,0.018474173124999996
65.7,0.0193,63.0,312566,2016-02-09 00:25:00,0,66.65648853124998,0.01859804715625
66.9,0.0123,54.0,312566,2016-02-09 00:30:00,0,66.69301525156249,0.017653340082812496
67.7,0.0123,59.0,312566,2016-02-09 00:35:00,0,66.84406296382811,0.016850339070390623
68.5,0.0146,66.0,312566,2016-02-09 00:40:00,0,67.0924535192539,0.01651278820983203
66.4,0.0137,48.0,312566,2016-02-09 00:45:00,0,66.98858549136581,0.016090869978357226
66.7,0.0115,46.0,312566,2016-02-09 00:50:00,0,66.94529766766094,0.01540223948160364
66.3,0.0099,39.0,312566,2016-02-09 00:55:00,0,66.84850301751179,0.014576903559363094
67.0,0.0098,39.0,312566,2016-02-09 01:00:00,0,66.87122756488502,0.01386036802545863
66.9,0.0097,38.0,312566,2016-02-09 01:05:00,0,66.87554343015226,0.013236312821639834
67.4,0.0128,55.0,312566,2016-02-09 01:10:00,0,66.95421191562943,0.013170865898393858
67.5,0.0093,39.0,312566,2016-02-09 01:15:00,0,67.03608012828502,0.012590236013634779
66.4,0.0132,46.0,312566,2016-02-09 01:20:00,0,66.94066810904226,0.01268170061158956
68.6,0.0063,35.0,312566,2016-02-09 01:25:00,0,67.18956789268591,0.011724445519851126
68.4,0.0074,32.0,312566,2016-02-09 01:30:00,0,67.37113270878302,0.011075778691873456
66.8,0.0132,48.0,312566,2016-02-09 01:35:00,0,67.28546280246557,0.011394411888092437
67.9,0.0116,53.0,312566,2016-02-09 01:40:00,0,67.37764338209574,0.01142525010487857
67.0,0.0075,28.0,312566,2016-02-09 01:45:00,0,67.32099687478137,0.010836462589146785
67.2,0.0119,46.0,312566,2016-02-09 01:50:00,0,67.30284734356417,0.010995993200774767
67.6,0.0072,36.0,312566,2016-02-09 01:55:00,0,67.34742024202954,0.010426594220658551
68.0,0.0067,32.0,312566,2016-02-09 02:00:00,0,67.44530720572511,0.009867605087559768
67.7,0.0086,39.0,312566,2016-02-09 02:05:00,0,67.48351112486634,0.009677464324425802
68.4,0.011000000000000001,35.0,312566,2016-02-09 02:10:00,0,67.62098445613638,0.009875844675761932
65.9,0.0081,39.0,312566,2016-02-09 02:15:00,0,67.36283678771592,0.009609467974397642
66.2,0.006999999999999999,34.0,312566,2016-02-09 02:20:00,0,67.18841126955853,0.009218047778237997
67.5,0.0071,35.0,312566,2016-02-09 02:25:00,0,67.23514957912474,0.008900340611502296
66.8,0.0076,34.0,312566,2016-02-09 02:30:00,0,67.16987714225603,0.008705289519776952
68.4,0.0058,27.0,312566,2016-02-09 02:35:00,0,67.35439557091762,0.00826949609181041
67.9,0.0089,34.0,312566,2016-02-09 02:40:00,0,67.43623623527998,0.008364071678038848
67.3,0.0075,33.0,312566,2016-02-09 02:45:00,0,67.41580079998798,0.00823446092633302
66.1,0.009000000000000001,31.0,312566,2016-02-09 02:50:00,0,67.21843067998978,0.008349291787383067
68.1,0.0082,33.0,312566,2016-02-09 02:55:00,0,67.3506660779913,0.008326898019275606
66.6,0.0099,30.0,312566,2016-02-09 03:00:00,0,67.23806616629261,0.008562863316384265
67.8,0.0035,20.0,312566,2016-02-09 03:05:00,0,67.32235624134871,0.007803433818926625
68.8,0.0059,24.0,312566,2016-02-09 03:10:00,0,67.5440028051464,0.007517918746087631
66.6,0.0083,22.0,312566,2016-02-09 03:15:00,0,67.40240238437444,0.007635230934174486
67.2,0.0064,29.0,312566,2016-02-09 03:20:00,0,67.37204202671828,0.0074499462940483124
64.5,0.0154,40.0,312566,2016-02-09 03:25:00,0,66.94123572271053,0.008642454349941065
65.9,0.0123,41.0,312566,2016-02-09 03:30:00,0,66.78505036430396,0.009191086197449905
66.1,0.0095,35.0,312566,2016-02-09 03:35:00,0,66.68229280965835,0.00923742326783242
67.8,0.0095,35.0,312566,2016-02-09 03:40:00,0,66.8499488882096,0.009276809777657555
66.8,0.013000000000000001,39.0,312566,2016-02-09 03:45:00,0,66.84245655497816,0.009835288311008923
67.0,0.0133,46.0,312566,2016-02-09 03:50:00,0,66.86608807173143,0.010354995064357584
65.0,0.0132,36.0,312566,2016-02-09 03:55:00,0,66.58617486097171,0.010781745804703945
67.5,0.006,27.0,312566,2016-02-09 04:00:00,0,66.72324863182595,0.010064483933998352
68.2,0.0097,39.0,312566,2016-02-09 04:05:00,0,66.94476133705206,0.0100098113438986
68.6,0.0104,40.0,312566,2016-02-09 04:10:00,0,67.19304713649424,0.01006833964231381
65.2,0.0197,56.0,312566,2016-02-09 04:15:00,0,66.8940900660201,0.011513088695966739
66.9,0.0125,51.0,312566,2016-02-09 04:20:00,0,66.89497655611709,0.011661125391571728
66.6,0.013999999999999999,45.0,312566,2016-02-09 04:25:00,0,66.85073007269952,0.012011956582835968
67.1,0.0171,57.0,312566,2016-02-09 04:30:00,0,66.8881205617946,0.012775163095410573
66.0,0.0184,56.0,312566,2016-02-09 04:35:00,0,66.7549024775254,0.013618888631098986
66.5,0.0217,70.0,312566,2016-02-09 04:40:00,0,66.71666710589659,0.014831055336434137
67.9,0.0202,77.0,312566,2016-02-09 04:45:00,0,66.89416704001209,0.015636397035969016
67.3,0.0156,57.0,312566,2016-02-09 04:50:00,0,66.95504198401028,0.01563093748057366
63.3,0.0198,61.0,312566,2016-02-09 04:55:00,0,66.40678568640874,0.01625629685848761
65.7,0.0164,58.0,312566,2016-02-09 05:00:00,0,66.30076783344742,0.01627785232971447
67.4,0.0189,73.0,312566,2016-02-09 05:05:00,0,66.46565265843032,0.0166711744802573
68.5,0.0167,70.0,312566,2016-02-09 05:10:00,0,66.77080475966577,0.016675498308218704
66.3,0.0225,69.0,312566,2016-02-09 05:15:00,0,66.7001840457159,0.0175491735619859
64.1,0.0267,74.0,312566,2016-02-09 05:20:00,0,66.31015643885851,0.018921797527688015
60.4,0.0373,98.0,312566,2016-02-09 05:25:00,0,65.42363297302974,0.021678527898534812
61.3,0.0296,92.0,312566,2016-02-09 05:30:00,0,64.80508802707527,0.02286674871375459
68.4,0.0278,113.0,312566,2016-02-09 05:35:00,0,65.34432482301398,0.0236067364066914
70.0,0.0271,100.0,312566,2016-02-09 05:40:00,0,66.04267609956187,0.024130725945687687
71.2,0.0322,127.0,312566,2016-02-09 05:45:00,0,66.81627468462759,0.025341117053834534
72.1,0.0378,139.0,312566,2016-02-09 05:50:00,0,67.60883348193344,0.027209949495759354
71.4,0.0332,135.0,312566,2016-02-09 05:55:00,0,68.17750845964343,0.02810845707139545
62.3,0.0391,119.0,312566,2016-02-09 06:00:00,0,67.29588219069691,0.02975718851068613
63.3,0.0403,160.0,312566,2016-02-09 06:05:00,0,66.69649986209238,0.03133861023408321
60.3,0.049,177.0,312566,2016-02-09 06:10:00,0,65.73702488277851,0.033987818698970725
65.2,0.0386,179.0,312566,2016-02-09 06:15:00,0,65.65647115036174,0.034679645894125116
63.0,0.0478,185.0,312566,2016-02-09 06:20:00,0,65.25800047780747,0.03664769901000635
65.2,0.0575,243.0,312566,2016-02-09 06:25:00,0,65.24930040613634,0.0397755441585054
67.6,0.0498,219.0,312566,2016-02-09 06:30:00,0,65.60190534521588,0.04127921253472958
66.8,0.0529,225.0,312566,2016-02-09 06:35:00,0,65.7816195434335,0.043022330654520144
64.9,0.0675,267.0,312566,2016-02-09 06:40:00,0,65.64937661191847,0.04669398105634212
67.2,0.0587,269.0,312566,2016-02-09 06:45:00,0,65.8819701201307,0.0484948838978908
65.5,0.0619,259.0,312566,2016-02-09 06:50:00,0,65.82467460211109,0.05050565131320718
67.2,0.057,233.0,312566,2016-02-09 06:55:00,0,66.03097341179442,0.0514798036162261
66.9,0.062,277.0,312566,2016-02-09 07:00:00,0,66.16132740002526,0.05305783307379218
66.4,0.0667,294.0,312566,2016-02-09 07:05:00,0,66.19712829002147,0.05510415811272335
66.5,0.0696,308.0,312566,2016-02-09 07:10:00,0,66.24255904651824,0.057278534395814845
67.8,0.0643,287.0,312566,2016-02-09 07:15:00,0,66.4761751895405,0.058331754236442615
66.5,0.068,285.0,312566,2016-02-09 07:20:00,0,66.47974891110943,0.05978199110097622
67.6,0.07200000000000001,302.0,312566,2016-02-09 07:25:00,0,66.647786574443,0.06161469243582979
66.6,0.0615,270.0,312566,2016-02-09 07:30:00,0,66.64061858827655,0.061597488570455314
66.5,0.0647,279.0,312566,2016-02-09 07:35:00,0,66.61952580003506,0.06206286528488701
67.8,0.0655,297.0,312566,2016-02-09 07:40:00,0,66.7965969300298,0.06257843549215396
66.2,0.0704,296.0,312566,2016-02-09 07:45:00,0,66.70710739052534,0.06375167016833086
64.6,0.0697,290.0,312566,2016-02-09 07:50:00,0,66.39104128194654,0.06464391964308122
65.2,0.064,282.0,312566,2016-02-09 07:55:00,0,66.21238508965456,0.06454733169661904
65.1,0.0627,273.0,312566,2016-02-09 08:00:00,0,66.04552732620637,0.06427023194212618
64.2,0.0611,253.0,312566,2016-02-09 08:05:00,0,65.76869822727541,0.06379469715080725
60.9,0.0699,270.0,312566,2016-02-09 08:10:00,0,65.0383934931841,0.06471049257818616
65.0,0.057,253.0,312566,2016-02-09 08:15:00,0,65.03263446920649,0.06355391869145824
62.1,0.066,258.0,312566,2016-02-09 08:20:00,0,64.5927392988255,0.0639208308877395
63.8,0.0629,285.0,312566,2016-02-09 08:25:00,0,64.47382840400168,0.06376770625457857
62.9,0.0695,283.0,312566,2016-02-09 08:30:00,0,64.23775414340142,0.06462755031639178
62.2,0.0703,288.0,312566,2016-02-09 08:35:00,0,63.9320910218912,0.06547841776893301
58.5,0.1024,279.0,312566,2016-02-09 08:40:00,0,63.11727736860752,0.07101665510359306
56.9,0.1206,309.0,312566,2016-02-09 08:45:00,0,62.184685763316395,0.0784541568380541
60.3,0.0709,297.0,312566,2016-02-09 08:50:00,0,61.901982898818936,0.07732103331234598
61.6,0.0568,243.0,312566,2016-02-09 08:55:00,0,61.856685463996094,0.07424287831549409
